firstName,sg_arg_rank,countryCode,100_150_fw_good_shot_rate,distance_rank,dg_index,std_deviation,over_200_fw_poor_shot_avoid_rate,country_y,course_experience_adjustment,over_150_rgh_good_shot_rate,sg_app_rank,over_200_fw_shot_count,50_100_fw_proximity_per_shot,driving_distance_adjustment,id,sg_arg,over_150_rgh_proximity_per_shot,50_100_fw_shot_count,100_150_fw_shot_count,home_page,baseline_pred,under_150_rgh_good_shot_rate,hidden,distance_pred,strokesGainedTrends,driving_dist,150_200_fw_good_shot_rate,under_150_rgh_poor_shot_avoid_rate,strokes_gained_category_adjustment,driving_acc,100_150_fw_low_data_indicator,country_adjustment,sg_putt_pred,150_200_fw_gir_rate,over_200_fw_gir_rate,50_100_fw_good_shot_rate,am,150_200_fw_low_data_indicator,timing_adjustment,dataGolfRanking,lastName,course_history_adjustment,sg_putt,over_200_fw_good_shot_rate,over_150_rgh_gir_rate,accuracy_pred,cf_short_comp,sample_size,100_150_fw_gir_rate,dg_change,over_150_rgh_sg_per_shot,cf_approach_comp,100_150_fw_sg_per_shot,sg_arg_pred,50_100_fw_low_data_indicator,perkcuppoints2020,owgr_rank,true_sg_adjustments,under_150_rgh_sg_per_shot,perkcuppoints2024,under_150_rgh_shot_count,other_fit_adjustment,150_200_fw_shot_count,dg_id_x,sg_total_rank,over_200_fw_sg_per_shot,over_150_rgh_poor_shot_avoid_rate,sg_app,owgr_change,50_100_fw_gir_rate,dg_rank,sg_total,nextBlockTotalPlayerFieldPoints,sg_putt_rank,over_150_rgh_shot_count,sg_ott_pred,perkcuppoints2023,dg_id,100_150_fw_proximity_per_shot,over_200_fw_proximity_per_shot,age_adjustment,over_200_fw_low_data_indicator,perkcuppoints2022,sg_total_pred,age,50_100_fw_sg_per_shot,perkcuppoints2021,over_150_rgh_low_data_indicator,dg_id_y,under_150_rgh_proximity_per_shot,sg_ott_rank,under_150_rgh_gir_rate,150_200_fw_sg_per_shot,dataGolfIndex,accuracy_rank,total_course_history_adjustment,total_fit_adjustment,final_pred,country_x,sg_app_pred,driving_accuracy_adjustment,playerSkillRatings,player_name,150_200_fw_proximity_per_shot,sg_ott,50_100_fw_poor_shot_avoid_rate,amateur_status,100_150_fw_poor_shot_avoid_rate,under_150_rgh_low_data_indicator,primary_tour,150_200_fw_poor_shot_avoid_rate,comments
Trace,154.0,USA,0.075,184.0,-0.64,2.70393252923588,0.955,USA,-0.0465926875218978,0.034,253.0,156.0,18.064,-0.0070559698039006,27780.0,-0.004,67.257,84.0,212.0,,-0.449537070320017,0.062,,0.677,"{'baseline_pred': -0.449537070320017, 'final_pred': -0.581070901363244}",0.677,0.07,0.93,-0.0829941034372288,-0.049,0.0,0.0,-0.079,0.65,0.422,0.071,0.0,0.0,0.0088773868049642,325.0,Crowe,0.0,-0.079,0.058,0.222,-0.049,-0.000414291627851,150.0,0.8,-55.0,-0.064,-0.0017286218601317,0.021,-0.004,0.0,,218.0,-0.0045266951292448,0.015,115.0,128.0,-0.0021429134879828,313.0,27780.0,267.0,-0.005,0.922,-0.314,-9.0,0.851,325.0,-0.802,,219.0,116.0,-0.405,240.0,27780.0,21.28,46.389,0.0197624121006661,0.0,105.0,-0.802,28.0,-0.024,,0.0,27780.0,36.409,326.0,0.515,-0.013,-0.64,347.0,-0.0465926875218978,-0.0260601438604856,-0.581070901363244,United States,-0.314,-0.0168612605686022,"{'sg_putt': -0.079, 'sg_arg': -0.004, 'sg_app': -0.314, 'sg_ott': -0.405, 'sg_total': -0.802}","Crowe, Trace",32.778,-0.405,0.94,Cond 126-150,0.948,0.0,PGA TOUR,0.936,
Ricky,,USA,,,-0.381,,,,,,,,,,27819.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,250.0,Castillo,,,,,,,,,-3.0,,,,,,,258.0,,,385.0,,,,,,,,,-5.0,,250.0,,,,,,75.0,,,,,,,,,,,,,,,,,-0.381,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Castillo, Ricky",,,,0,,,Korn Ferry Tour,,
John,,USA,,,-0.859,,,,,,,,,,27820.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,401.0,Pak,,,,,,,,,0.0,,,,,,,236.0,,,280.0,,,,,,,,,-4.0,,401.0,,,,,,0.0,,,,,,85.0,,,,10.0,,,,,,,-0.859,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Pak, John",,,,0,,,Korn Ferry Tour,,
Parker,322.0,USA,0.053,105.0,-0.693,,0.955,,,0.025,198.0,134.0,17.238,,27870.0,-0.19,68.917,64.0,208.0,,,0.089,,5.683,"{'baseline_pred': nan, 'final_pred': nan}",5.683,0.064,0.938,,-0.061,0.0,,-0.178,0.691,0.405,0.062,,0.0,,342.0,Coody,,-0.178,0.045,0.324,-0.061,,,0.787,-1.0,-0.035,,-0.001,-0.19,0.0,0.0,322.0,,0.02,65.0,112.0,,283.0,,264.0,-0.028,0.975,-0.178,-8.0,0.853,342.0,-0.759,,289.0,122.0,-0.212,305.0,27870.0,22.523,49.944,,0.0,,-0.759,,-0.007,,0.0,27870.0,38.368,258.0,0.574,0.014,-0.693,371.0,,,,United States,-0.178,,"{'sg_putt': -0.178, 'sg_arg': -0.19, 'sg_app': -0.178, 'sg_ott': -0.212, 'sg_total': -0.759}","Coody, Parker",31.255,-0.212,0.922,0,0.938,0.0,PGA TOUR,0.936,
Aldrich,,RSA,,,-1.088,,,,,,,,16.183,,27900.0,,,21.0,,,,0.043,,,"{'baseline_pred': nan, 'final_pred': nan}",,,0.826,,,,,,,,0.048,,,,498.0,Potgieter,,,,,,,,,0.0,,,,,1.0,,328.0,,-0.152,250.0,23.0,,,,,,,,0.0,0.842,498.0,,,,,,10.0,27900.0,,,,,,,,0.022,,,,61.709,,0.275,,-1.088,,,,,South Africa,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Potgieter, Aldrich",,,1.0,0,,1.0,Korn Ferry Tour,,
Quade,,USA,,,0.111,,,,,,,,,,27996.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,140.0,Cummins,,,,,,,,,-2.0,,,,,,10.0,247.0,,,585.0,,,,,,,,,-3.0,,140.0,,,,,,240.0,,,,,,185.0,,,,20.0,,,,,,,0.111,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Cummins, Quade",,,,0,,,Korn Ferry Tour,,
Emilio,,MEX,,,-0.845,,,,,,,,,,28016.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,396.0,Gonzalez,,,,,,,,,1.0,,,,,,,458.0,,,300.0,,,,,,,,,-5.0,,396.0,,,,,,45.0,,,,,,,,,,,,,,,,,-0.845,,,,,Mexico,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Gonzalez, Emilio",,,,0,,,Korn Ferry Tour,,
Sam,,USA,0.069,,-0.944,,0.95,,,0.105,,119.0,18.81,,28158.0,,62.409,57.0,159.0,,,0.061,,,"{'baseline_pred': nan, 'final_pred': nan}",,0.05,0.898,,,0.0,,,0.669,0.431,0.053,,0.0,,430.0,Bennett,,,0.034,0.375,,,,0.778,3.0,0.063,,-0.006,,0.0,,249.0,,-0.008,460.0,49.0,,200.0,,,-0.011,0.965,,-4.0,0.846,430.0,,,,57.0,,25.0,28158.0,21.946,48.931,,0.0,,,,-0.066,0.0,0.0,,39.685,,0.557,0.009,-0.944,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Bennett, Sam",30.373,,0.895,0,0.95,0.0,Korn Ferry Tour,0.965,
Mac,107.0,USA,0.08,174.0,0.433,,0.962,,,0.058,53.0,183.0,15.748,,28159.0,0.058,66.336,96.0,238.0,,,0.089,,1.18,"{'baseline_pred': nan, 'final_pred': nan}",1.18,0.072,0.927,,0.019,0.0,,-0.038,0.72,0.469,0.073,,0.0,,82.0,Meissner,,-0.038,0.055,0.299,0.019,,,0.834,6.0,-0.027,,0.01,0.058,0.0,,143.0,,-0.005,245.0,123.0,,414.0,,66.0,0.005,0.958,0.305,-5.0,0.841,82.0,0.533,,190.0,120.0,0.208,335.0,28159.0,22.211,46.652,,0.0,320.0,0.533,,0.032,0.0,0.0,28159.0,37.073,93.0,0.512,0.04,0.433,112.0,,,,United States,0.305,,"{'sg_putt': -0.038, 'sg_arg': 0.058, 'sg_app': 0.305, 'sg_ott': 0.208, 'sg_total': 0.533}","Meissner, Mac",29.795,0.208,0.958,Top 125,0.95,0.0,PGA TOUR,0.959,
Nick,163.0,USA,0.086,37.0,0.397,,0.969,,,0.06,41.0,193.0,16.127,,28270.0,-0.014,60.089,90.0,244.0,,,0.071,,9.913,"{'baseline_pred': nan, 'final_pred': nan}",9.913,0.045,0.89,,-0.053,0.0,,0.082,0.653,0.499,0.1,,0.0,,90.0,Dunlap,,0.082,0.041,0.354,-0.053,,,0.759,1.0,0.018,,0.04,-0.014,0.0,,33.0,,-0.032,305.0,127.0,,359.0,,63.0,0.015,0.976,0.364,0.0,0.839,90.0,0.547,,114.0,167.0,0.115,,28270.0,21.438,47.235,,0.0,,0.547,,0.006,0.0,0.0,28270.0,42.399,130.0,0.528,-0.003,0.397,356.0,,,,United States,0.364,,"{'sg_putt': 0.082, 'sg_arg': -0.014, 'sg_app': 0.364, 'sg_ott': 0.115, 'sg_total': 0.547}","Dunlap, Nick",30.866,0.115,0.933,Top 50,0.975,0.0,PGA TOUR,0.942,
Pierceson,324.0,USA,0.096,27.0,-0.381,2.70393252923588,0.953,USA,-0.0465926875218978,0.044,277.0,211.0,17.702,-0.122832231908354,28309.0,-0.191,67.291,103.0,332.0,,-0.220048481206207,0.034,,11.457,"{'baseline_pred': -0.220048481206207, 'final_pred': -0.218662193044923}",11.457,0.044,0.946,-0.0362684957062114,-0.034,0.0,0.0,0.164,0.695,0.399,0.049,0.0,0.0,0.107830668529849,251.0,Coody,0.0,0.164,0.071,0.337,-0.034,0.0035860692243754,150.0,0.765,-55.0,-0.038,-0.0033872673485259,-0.0,-0.191,0.0,,188.0,0.0747304536219565,-0.072,125.0,203.0,0.0001988018758495,428.0,28309.0,178.0,-0.039,0.949,-0.39,-10.0,0.851,251.0,-0.288,,80.0,137.0,0.13,220.0,28309.0,23.049,50.521,0.0340037893769314,0.0,230.0,-0.288,24.0,-0.007,0.0,0.0,28309.0,43.407,123.0,0.524,-0.008,-0.381,310.0,-0.0465926875218978,-0.1323174401393434,-0.218662193044923,United States,-0.39,-0.0096840101068389,"{'sg_putt': 0.164, 'sg_arg': -0.191, 'sg_app': -0.39, 'sg_ott': 0.13, 'sg_total': -0.288}","Coody, Pierceson",33.764,0.13,0.951,Cond 126-150,0.946,0.0,PGA TOUR,0.937,
Joe,83.0,USA,0.08,109.0,0.317,2.70393252923588,0.957,USA,-0.0465926875218978,0.056,78.0,141.0,17.493,-0.0484537819955995,28469.0,0.081,63.768,71.0,249.0,,0.182733571251745,0.049,,5.03,"{'baseline_pred': 0.182733571251745, 'final_pred': 0.250362051931542}",5.03,0.071,0.951,0.0170397096731692,0.007,0.0,0.0,-0.05,0.65,0.474,0.099,0.0,0.0,0.0524676945430701,105.0,Highsmith,0.0,-0.05,0.071,0.342,0.007,0.0001452444023083,150.0,0.796,21.0,0.007,0.0013166062417271,-0.0,0.081,0.0,,157.0,0.0567394765555672,-0.033,255.0,122.0,0.0014618506440354,296.0,28469.0,60.0,0.022,0.963,0.217,12.0,0.776,105.0,0.567,,198.0,108.0,0.319,325.0,28469.0,22.587,46.159,0.0350992799366441,0.0,10.0,0.567,24.0,-0.008,,0.0,28469.0,41.707,51.0,0.527,-0.005,0.317,149.0,-0.0465926875218978,-0.0471249925067559,0.250362051931542,United States,0.217,-0.0001330611551918,"{'sg_putt': -0.05, 'sg_arg': 0.081, 'sg_app': 0.217, 'sg_ott': 0.319, 'sg_total': 0.567}","Highsmith, Joe",32.266,0.319,0.915,Top 125,0.936,0.0,PGA TOUR,0.929,
Austin,,USA,,,-0.877,,,,,,,,,,28542.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,414.0,Hitt,,,,,,,,,-3.0,,,,,,,420.0,,,235.0,,,,,,,,,-2.0,,414.0,,,,,,,,,,,,,,,,,,,,,,,-0.877,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Hitt, Austin",,,,0,,,Korn Ferry Tour,,
Ryan,,USA,,,-1.072,,,,,,,,,,28630.0,,,,,,,0.0,,,"{'baseline_pred': nan, 'final_pred': nan}",,,0.955,,,,,,,,,,,,486.0,Hall,,,,,,,,,1.0,,,,,,,9999.0,,-0.023,105.0,22.0,,,,,,,,0.0,,486.0,,,,,,0.0,28630.0,,,,,75.0,,,,,,,39.997,,0.545,,-1.072,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Hall, Ryan",,,,0,,1.0,Korn Ferry Tour,,
Matt,,USA,,,0.409,2.66265777428353,,USA,-0.0465926875218978,,,,,0.0749090636314676,28635.0,,,,,,0.550352044316432,,,,"{'baseline_pred': 0.550352044316432, 'final_pred': 0.360077190866913}",,,,-0.0842328070672546,,,0.0,,,,,0.0,,-0.240491618904715,85.0,McCarty,0.0,,,,,0.007700589431113,150.0,,-17.0,,-0.0002258630103251,,,,,52.0,0.0547211879247666,,585.0,,0.0074747264207879,,28635.0,,,,,-3.0,,85.0,,,,,,355.0,,,,0.0248747013793253,,275.0,,26.0,,,,,,,,,0.409,,-0.0465926875218978,0.1014463707402565,0.360077190866913,United States,,0.019062580688001,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","McCarty, Matt",,,,Top 125,,,Korn Ferry Tour,,
David,273.0,ESP,,16.0,0.418,,,,,,183.0,,16.718,,28984.0,-0.133,,27.0,,,,0.032,,14.732,"{'baseline_pred': nan, 'final_pred': nan}",14.732,,0.935,,-0.057,,,0.263,,,0.111,,,,84.0,Puig,,0.263,,,-0.057,,,,5.0,,,,-0.133,1.0,,103.0,,-0.064,270.0,31.0,,,,81.0,,,-0.119,-4.0,0.867,84.0,0.458,,42.0,,0.447,290.0,28984.0,,,,,20.0,0.458,,0.056,,,28984.0,37.568,28.0,0.536,,0.418,362.0,,,,Spain,-0.119,,"{'sg_putt': 0.263, 'sg_arg': -0.133, 'sg_app': -0.119, 'sg_ott': 0.447, 'sg_total': 0.458}","Puig, David",,0.447,0.963,0,,0.0,LIV Tour,,
Jackson,,USA,,,-0.389,,,,,,,,,,29279.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,254.0,Suber,,,,,,,,,-3.0,,,,,,,216.0,,,455.0,,,,,,,,,-2.0,,254.0,,,,,,330.0,,,,,,0.0,,,,,,,,,,,-0.389,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Suber, Jackson",,,,0,,,Korn Ferry Tour,,
Jacob,60.0,USA,0.066,166.0,0.22,2.70393252923588,0.959,USA,-0.0225987697512386,0.067,176.0,147.0,19.736,-0.0120687180318041,29433.0,0.121,63.192,66.0,227.0,,0.361790078126286,0.047,,1.394,"{'baseline_pred': 0.361790078126286, 'final_pred': 0.424880913124756}",1.394,0.042,0.914,-0.119224416292772,-0.038,0.0,0.0,0.337,0.682,0.45,0.061,0.0,0.0,0.0909815015594648,122.0,Bridgeman,0.0072309258310383,0.337,0.048,0.426,-0.038,0.0193498416510353,150.0,0.787,-27.0,0.033,0.0002114879402947,0.007,0.121,0.0,,184.0,0.0755368748667514,-0.042,140.0,128.0,0.0195613295913301,332.0,29433.0,118.0,-0.033,0.963,-0.086,-4.0,0.872,122.0,0.18,,25.0,135.0,-0.192,575.0,29433.0,22.546,49.932,0.0336386258570271,0.0,125.0,0.18,24.0,-0.064,,0.0,29433.0,43.352,249.0,0.525,0.014,0.22,317.0,-0.0153678439202003,-0.0024739070718019,0.424880913124756,United States,-0.086,-0.0099665186313279,"{'sg_putt': 0.337, 'sg_arg': 0.121, 'sg_app': -0.086, 'sg_ott': -0.192, 'sg_total': 0.18}","Bridgeman, Jacob",29.623,-0.192,0.939,Top 125,0.925,0.0,PGA TOUR,0.943,
Ryan,111.0,USA,0.063,253.0,0.091,,0.955,,,0.068,107.0,132.0,20.278,,29767.0,0.054,50.655,69.0,175.0,,,0.06,,-2.521,"{'baseline_pred': nan, 'final_pred': nan}",-2.521,0.053,0.952,,-0.001,0.0,,-0.145,0.63,0.39,0.058,,0.0,,144.0,Gerard,,-0.145,0.061,0.412,-0.001,,,0.747,1.0,0.056,,0.0,0.054,0.0,,195.0,,0.026,355.0,84.0,,247.0,,141.0,-0.018,0.955,0.128,-3.0,0.757,144.0,0.023,,263.0,88.0,-0.014,205.0,29767.0,22.749,45.541,,0.0,0.0,0.023,,-0.068,,0.0,29767.0,36.336,178.0,0.566,0.008,0.091,171.0,,,,United States,0.128,,"{'sg_putt': -0.145, 'sg_arg': 0.054, 'sg_app': 0.128, 'sg_ott': -0.014, 'sg_total': 0.023}","Gerard, Ryan",31.831,-0.014,0.899,0,0.926,0.0,Korn Ferry Tour,0.955,
William,,USA,,,-0.338,,,,,,,,,,29770.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,235.0,Mouw,,,,,,,,,0.0,,,,,,,162.0,,,345.0,,,,,,,,,-3.0,,235.0,,,,,,135.0,,,,,,,,,,,,,,,,,-0.338,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Mouw, William",,,,0,,,Korn Ferry Tour,,
Patrick,,USA,,,-0.978,,,,,,,,,,30429.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,442.0,Welch,,,,,,,,,5.0,,,,,,,9999.0,,,110.0,,,,,,,,,0.0,,442.0,,,,,,170.0,,,,,,10.0,,,,,,,,,,,-0.978,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Welch, Patrick",,,,0,,,Korn Ferry Tour,,
Caleb,,USA,,,-0.548,,,,,,,,,,30463.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,295.0,Surratt,,,,,,,,,-1.0,,,,,,,9999.0,,,220.0,,,,,,,,,0.0,,295.0,,,,,,10.0,,,,,,,,,,,,,,,,,-0.548,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Surratt, Caleb",,,,0,,,LIV Tour,,
Davis,,USA,,,-0.445,,,,,,,,,,30620.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,274.0,Chatfield,,,,,,,,,-1.0,,,,,,,372.0,,,350.0,,,,,,,,,-5.0,,274.0,,,,,,250.0,,,,,,,,,,,,,,,,,-0.445,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Chatfield, Davis",,,,0,,,Korn Ferry Tour,,
Joe,,USA,,,-0.884,,,,,,,,,,30621.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,416.0,Weiler,,,,,,,,,-2.0,,,,,,,388.0,,,215.0,,,,,,,,,-5.0,,416.0,,,,,,155.0,,,,,,,,,,,,,,,,,-0.884,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Weiler, Joe",,,,0,,,Korn Ferry Tour,,
Nick,,USA,,,-0.946,,,,,,,,,,30767.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,432.0,Gabrelcik,,,,,,,,,3.0,,,,,,,9999.0,,,85.0,,,,,,,,,0.0,,432.0,,,,,,10.0,,,,,,,,,,,,,,,,,-0.946,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Gabrelcik, Nick",,,,0,,,Korn Ferry Tour,,
Matthew,,USA,,,-0.876,,,,,,,,,,30892.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,412.0,Riedel,,,,,,,,,-3.0,,,,,,,9999.0,,,110.0,,,,,,,,,0.0,,412.0,,,,,,0.0,,,,,,,,,,,,,,,,,-0.876,,,,,United States,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Riedel, Matthew",,,,Q-school,,,Korn Ferry Tour,,
Neal,253.0,USA,0.043,71.0,-0.147,,0.988,,,,133.0,82.0,19.04,,32055.0,-0.119,,55.0,117.0,,,0.066,,7.49,"{'baseline_pred': nan, 'final_pred': nan}",7.49,0.054,0.951,,-0.011,0.0,,-0.16,0.62,0.595,0.036,,0.0,,180.0,Shipley,,-0.16,0.134,,-0.011,,,0.81,3.0,,,-0.014,-0.119,0.0,,223.0,,0.066,55.0,61.0,,149.0,,146.0,0.137,,0.045,0.0,0.861,180.0,-0.044,,276.0,,0.19,,32055.0,23.081,42.701,,0.0,,-0.044,,-0.069,,,32055.0,33.377,101.0,0.663,-0.01,-0.147,215.0,,,,United States,0.045,,"{'sg_putt': -0.16, 'sg_arg': -0.119, 'sg_app': 0.045, 'sg_ott': 0.19, 'sg_total': -0.044}","Shipley, Neal",31.595,0.19,0.964,0,0.94,0.0,PGA TOUR,0.953,
Lee,,ENG,,,-1.016,,,,,,,,,,4052.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,460.0,Westwood,,,,,,,,,2.0,,,,,,105.0,9999.0,,,225.0,,,,,,,,,0.0,,460.0,,,,,,155.0,,,,,,200.0,,,,85.0,,,,,,,-1.016,,,,,England,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Westwood, Lee",,,,0,,,LIV Tour,,
Stewart,69.0,USA,0.046,218.0,-0.254,2.72237124897387,0.939,USA,0.101386942044869,0.053,220.0,245.0,16.088,0.015989988809274,5665.0,0.108,69.868,140.0,372.0,,-0.458388951550064,0.043,,-1.051,"{'baseline_pred': -0.458388951550064, 'final_pred': -0.605423515954886}",-1.051,0.064,0.938,-0.0791769799553143,-0.023,0.0,0.0,-0.076,0.659,0.461,0.071,0.0,0.0,-0.0324027253845659,204.0,Cink,-0.0431780352740798,-0.076,0.049,0.376,-0.023,-0.0017962818008506,150.0,0.795,73.0,-0.01,-0.0027176783964019,-0.019,0.108,0.0,140.0,317.0,-0.011068664188125,0.007,45.0,209.0,-0.0045139601972525,548.0,5665.0,205.0,-0.021,0.947,-0.23,45.0,0.897,204.0,-0.436,,214.0,207.0,-0.238,30.0,5665.0,23.623,51.171,-0.0828485369924246,0.0,200.0,-0.436,51.0,0.022,230.0,0.0,5665.0,38.204,275.0,0.641,-0.016,-0.254,267.0,0.0582089067707891,0.0002534353448179,-0.605423515954886,United States,-0.23,-0.0112225932672035,"{'sg_putt': -0.076, 'sg_arg': 0.108, 'sg_app': -0.23, 'sg_ott': -0.238, 'sg_total': -0.436}","Cink, Stewart",32.981,-0.238,0.957,0,0.909,0.0,PGA TOUR,0.929,
Sergio,,ESP,,,1.074,,0.929,,,,,56.0,,,5689.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,0.398,,,,,22.0,Garcia,,,0.054,,,,,,0.0,,,,,,125.0,416.0,,,585.0,,,,,,-0.051,,,-1.0,,22.0,,,,,,380.0,5689.0,,49.37,,1.0,190.0,,,,185.0,,,,,,,1.074,,,,,Spain,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Garcia, Sergio",,,,0,,,LIV Tour,,
Charley,151.0,USA,0.092,136.0,0.094,,0.959,,,0.058,108.0,271.0,17.188,,5768.0,0.0,63.086,177.0,400.0,,,0.053,,3.575,"{'baseline_pred': nan, 'final_pred': nan}",3.575,0.058,0.928,,-0.012,0.0,,-0.282,0.666,0.48,0.085,,0.0,,142.0,Hoffman,,-0.282,0.055,0.384,-0.012,,,0.823,2.0,0.008,,0.035,0.0,0.0,165.0,121.0,,-0.006,205.0,263.0,,548.0,,145.0,0.018,0.951,0.126,0.0,0.848,142.0,-0.018,,344.0,226.0,0.138,60.0,5768.0,20.814,43.39,,0.0,50.0,-0.018,,-0.001,320.0,0.0,5768.0,39.587,122.0,0.536,0.01,0.094,220.0,,,,United States,0.126,,"{'sg_putt': -0.282, 'sg_arg': 0.0, 'sg_app': 0.126, 'sg_ott': 0.138, 'sg_total': -0.018}","Hoffman, Charley",31.735,0.138,0.938,Top 100,0.935,0.0,PGA TOUR,0.949,
Henrik,,SWE,,,-0.3,,,,,,,,,,5994.0,,,,,,,,,,"{'baseline_pred': nan, 'final_pred': nan}",,,,,,,,,,,,,,,222.0,Stenson,,,,,,,,,-1.0,,,,,,35.0,9999.0,,,265.0,,,,,,,,,0.0,,222.0,,,,,,325.0,,,,,,145.0,,,,45.0,,,,,,,-0.3,,,,,Sweden,,,"{'sg_putt': nan, 'sg_arg': nan, 'sg_app': nan, 'sg_ott': nan, 'sg_total': nan}","Stenson, Henrik",,,,0,,,LIV Tour,,
Justin,132.0,ENG,0.069,219.0,0.081,,0.949,,,0.047,119.0,336.0,18.574,,6093.0,0.018,63.535,131.0,433.0,,,0.074,,-1.166,"{'baseline_pred': nan, 'final_pred': nan}",-1.166,0.056,0.932,,0.013,0.0,,-0.135,0.703,0.495,0.076,,0.0,,149.0,Rose,,-0.135,0.042,0.328,0.013,,,0.782,-7.0,-0.032,,0.017,0.018,0.0,170.0,45.0,,0.013,60.0,176.0,,674.0,,151.0,0.028,0.963,0.087,-2.0,0.851,149.0,-0.085,,255.0,215.0,-0.055,165.0,6093.0,20.689,48.1,,0.0,160.0,-0.085,,-0.002,225.0,0.0,6093.0,38.966,195.0,0.583,0.022,0.081,133.0,,,,England,0.087,,"{'sg_putt': -0.135, 'sg_arg': 0.018, 'sg_app': 0.087, 'sg_ott': -0.055, 'sg_total': -0.085}","Rose, Justin",29.587,-0.055,0.931,Top 70,0.928,0.0,PGA TOUR,0.948,
